Tr_Evid_Loss,Tr_MSE,alphatr,betatr,vtr,gammatr,alphatest,betatest,vtest,gammatest,Test_MSE
2.6493029594421387,0.37782570719718933,1.6953165531158447,0.8169129490852356,0.7025573253631592,0.7042022347450256,1.6953169107437134,0.8169845938682556,0.7025460600852966,0.703998327255249,0.3689076602458954
2.636565685272217,0.37303096055984497,1.695199728012085,0.8170922994613647,0.7024619579315186,0.6997844576835632,1.6952004432678223,0.8171643018722534,0.7024502754211426,0.6996025443077087,0.36413371562957764
2.6167404651641846,0.36741945147514343,1.6950609683990479,0.8173047304153442,0.7023496031761169,0.6945642828941345,1.6950621604919434,0.8173772096633911,0.7023375034332275,0.6944079995155334,0.3585447371006012
2.593539237976074,0.36153700947761536,1.6949125528335571,0.8175302147865295,0.7022313475608826,0.6890291571617126,1.6949145793914795,0.817603349685669,0.7022186517715454,0.6889045834541321,0.35268527269363403
2.5692200660705566,0.3556528091430664,1.6947625875473022,0.8177566528320312,0.7021138668060303,0.6834301352500916,1.6947654485702515,0.8178303241729736,0.7021006941795349,0.6833324432373047,0.34681710600852966
2.5448968410491943,0.34987810254096985,1.6946157217025757,0.8179765939712524,0.7020012736320496,0.6778740882873535,1.6946191787719727,0.8180508613586426,0.701987624168396,0.6777957081794739,0.3410499691963196
2.521031379699707,0.34424853324890137,1.694474697113037,0.818185567855835,0.7018959522247314,0.6723963022232056,1.694478988647461,0.8182605504989624,0.7018818259239197,0.6723278760910034,0.3354173004627228
2.4977712631225586,0.33877015113830566,1.6943409442901611,0.8183811902999878,0.7017991542816162,0.6670053601264954,1.6943459510803223,0.818456768989563,0.7017845511436462,0.6669387221336365,0.3299275040626526
2.475142478942871,0.3334388732910156,1.694215178489685,0.8185619711875916,0.7017114758491516,0.661701500415802,1.6942206621170044,0.8186382055282593,0.7016963958740234,0.6616346836090088,0.32458382844924927
2.453127384185791,0.32824742794036865,1.6940979957580566,0.8187273144721985,0.7016332149505615,0.6564797759056091,1.6941041946411133,0.8188040256500244,0.7016177773475647,0.6564119458198547,0.31937965750694275
2.4316959381103516,0.3231896460056305,1.6939892768859863,0.8188765645027161,0.7015644907951355,0.651336133480072,1.6939960718154907,0.8189538717269897,0.7015485763549805,0.6512666940689087,0.3143085837364197
2.410820960998535,0.318259060382843,1.6938892602920532,0.8190099000930786,0.7015051245689392,0.6462672352790833,1.6938962936401367,0.8190877437591553,0.7014888525009155,0.6461955308914185,0.3093648850917816
2.3904762268066406,0.31344863772392273,1.6937977075576782,0.8191272616386414,0.7014551162719727,0.6412680745124817,1.6938053369522095,0.8192057013511658,0.7014384269714355,0.6411944627761841,0.3045419156551361
2.3706307411193848,0.3087520897388458,1.6937142610549927,0.8192289471626282,0.7014141082763672,0.6363344192504883,1.6937223672866821,0.819307804107666,0.7013970017433167,0.6362593770027161,0.2998335659503937
2.3512582778930664,0.3041634261608124,1.6936391592025757,0.8193151950836182,0.701382040977478,0.6314624547958374,1.6936473846435547,0.8193945288658142,0.7013645768165588,0.6313862800598145,0.2952340841293335
2.3323330879211426,0.29967743158340454,1.693571925163269,0.8193862438201904,0.7013586759567261,0.6266487836837769,1.6935807466506958,0.8194661140441895,0.7013407349586487,0.626571536064148,0.2907380163669586
2.313832998275757,0.2952899932861328,1.6935125589370728,0.8194424510002136,0.7013437747955322,0.621890664100647,1.693521499633789,0.8195227384567261,0.7013254761695862,0.6218124032020569,0.28634095191955566
2.2957401275634766,0.29099681973457336,1.6934605836868286,0.8194841742515564,0.7013372182846069,0.6171852350234985,1.6934701204299927,0.8195648193359375,0.7013185024261475,0.6171059012413025,0.2820383906364441
2.278036117553711,0.2867937684059143,1.6934161186218262,0.8195116519927979,0.7013387084007263,0.6125298738479614,1.6934260129928589,0.8195925951004028,0.701319694519043,0.6124494075775146,0.277826189994812
2.2607038021087646,0.2826768159866333,1.6933789253234863,0.8195251226425171,0.7013481855392456,0.6079214811325073,1.6933890581130981,0.8196064233779907,0.7013287544250488,0.6078396439552307,0.2737002372741699
